instance_id,repo,primary_image,primary_exists_locally,fallback_image,fallback_exists_locally,selected_image,selected_source,selected_image_runnable,selected_image_id,selected_repo_tags,selected_repo_digests
skypilot-org__skypilot-1297@fd5782f,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-1297,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1297,False,reviewbench/skypilot-org__skypilot-1297,primary,,sha256:e134bd5f05e691d4a0f86ec837d22ca2ce951fe848e7df8b9cd2184714931143,reviewbench/skypilot-org__skypilot-1297:latest,
skypilot-org__skypilot-1427@b01cb79,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-1427,False,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1427,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1427,fallback,,sha256:aabf0a0c10b81babe103536a34416d2119dcd3b3e154a294de29f7cf85668d2b,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1427:latest,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1427@sha256:76090090e0b04ec1130a26de24b462f27dc9d341864249818fa00d93031fd8fd
skypilot-org__skypilot-1505@e7e933d,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-1505,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1505,False,reviewbench/skypilot-org__skypilot-1505,primary,,sha256:5229b1ac8923a3bcd4539685bf87a12f468c28be8985913ba4b1a13a142355ce,reviewbench/skypilot-org__skypilot-1505:latest,
skypilot-org__skypilot-1622@2c08184,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-1622,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1622,False,reviewbench/skypilot-org__skypilot-1622,primary,,sha256:3c7b4d92b7879e411cbbb768fd49c93e9edd162d9affdae00d09f55261c5cca3,reviewbench/skypilot-org__skypilot-1622:latest,
skypilot-org__skypilot-1718@1b51ae2,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-1718,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-1718,False,reviewbench/skypilot-org__skypilot-1718,primary,,sha256:535436a3c37f3535252e38a5d290ccc438c23cc2e5aa37840b0e9350110b48b2,reviewbench/skypilot-org__skypilot-1718:latest,
skypilot-org__skypilot-3017@1f526ee,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-3017,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-3017,True,reviewbench/skypilot-org__skypilot-3017,primary,,sha256:99ba2fa9a4ee538ff2e8a7b08ead690db3634ab0422bdac1089a9f48a4f1af84,reviewbench/skypilot-org__skypilot-3017:latest;ghcr.io/c-crab-benchmark/skypilot-org__skypilot-3017:latest,
skypilot-org__skypilot-4067@ff528a5,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-4067,False,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-4067,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-4067,fallback,,sha256:18d6f3bd21433017d81c210e5c86b0c604b56896b94fb3c2e803f8f9a14e608f,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-4067:latest,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-4067@sha256:9c8a7854a4ec197360aa671acca90ec9edc2eaca775e35aab5f1293ecf71bfdc
skypilot-org__skypilot-5030@0acc040,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-5030,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-5030,False,reviewbench/skypilot-org__skypilot-5030,primary,,sha256:41f622df30413414bf9711dac319a1c84ee5927a9ce039a45313ab08ef883a66,reviewbench/skypilot-org__skypilot-5030:latest,
skypilot-org__skypilot-5435@50d9632,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-5435,False,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-5435,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-5435,fallback,,sha256:257c7942ff4e0cdb5f006c94bca94207e4575f5e8085c7f7e21659719462b985,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-5435:latest,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-5435@sha256:95361be4f1330abaa79dc6d535cbef3010416dd6531ab0633620a3d86dd5190c
skypilot-org__skypilot-569@1c4deb7,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-569,False,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-569,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-569,fallback,,sha256:119980c89bf75657958ddc969329c1c55d1762be9387d1534e66fb31b9ef46dc,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-569:latest,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-569@sha256:933efdbd9b7d0c0d082794444f88158a91f402d49ac4123ddcfb11318491a095
skypilot-org__skypilot-614@ac824f0,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-614,False,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-614,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-614,fallback,,sha256:2f1d20056dbca444cecd1399f28dd093f473b9f6a0d2fea47c8e1789d2d8fc82,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-614:latest,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-614@sha256:2654e381912f030d277cccf8806f387daf6259994ef7482d1a60c5556516ec38
skypilot-org__skypilot-727@4fca3da,skypilot-org/skypilot,reviewbench/skypilot-org__skypilot-727,False,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-727,True,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-727,fallback,,sha256:0b95fc7ee6379621b732a57ad67064e2d8f2bacf896b32853e9354982d967bbf,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-727:latest,ghcr.io/c-crab-benchmark/skypilot-org__skypilot-727@sha256:3c5baf6c4907ffe44b3f60def7942c65bcbfe32375734a5eef084d4ab7c5d320
sqlfluff__sqlfluff-1803@a822a1f,sqlfluff/sqlfluff,reviewbench/sqlfluff__sqlfluff-1803,True,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-1803,True,reviewbench/sqlfluff__sqlfluff-1803,primary,,sha256:b93e69c313ded68a08b3589470081ad1ccab40323f0b52bee048cd11fb9387ed,reviewbench/sqlfluff__sqlfluff-1803:latest;ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-1803:latest,
sqlfluff__sqlfluff-2121@d0d52a4,sqlfluff/sqlfluff,reviewbench/sqlfluff__sqlfluff-2121,False,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-2121,True,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-2121,fallback,,sha256:686d5db1e6f5070fb8a10080d8c0270e6391daa718a79fc86700e2764367cde5,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-2121:latest,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-2121@sha256:d702bc47452dd243599b31c0105b45aaaff1fc075739d47add6d6e8fd8bfc80c
sqlfluff__sqlfluff-2285@2a45c67,sqlfluff/sqlfluff,reviewbench/sqlfluff__sqlfluff-2285,True,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-2285,True,reviewbench/sqlfluff__sqlfluff-2285,primary,,sha256:9cb8d9f1d7f5f7c908f5fd7012f8b7fc6bdcd74d899521c7f4d06b0d84828b91,reviewbench/sqlfluff__sqlfluff-2285:latest;ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-2285:latest,
sqlfluff__sqlfluff-2510@8c37232,sqlfluff/sqlfluff,reviewbench/sqlfluff__sqlfluff-2510,True,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-2510,True,reviewbench/sqlfluff__sqlfluff-2510,primary,,sha256:de42ba576935462e60e45ffe3e34c3c3e753339e49d3ca38587525ab535cc3fe,reviewbench/sqlfluff__sqlfluff-2510:latest;ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-2510:latest,
sqlfluff__sqlfluff-494@554c74a,sqlfluff/sqlfluff,reviewbench/sqlfluff__sqlfluff-494,False,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-494,True,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-494,fallback,,sha256:ff42ae0ac4513ffc2e23b46f344751e1146ff20181dd2a4cba33775ce28a0221,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-494:latest,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-494@sha256:a7cdd960d6f55642836a57553d9f1c32c015d01331e8e7c6a57afa5d67c53d93
sqlfluff__sqlfluff-541@c5a16c3,sqlfluff/sqlfluff,reviewbench/sqlfluff__sqlfluff-541,False,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-541,True,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-541,fallback,,sha256:5a55f80e898f739b7f71212b40d19c3c9dc6ba176acf987646cb06ad5533f3c0,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-541:latest,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-541@sha256:98cfb6b799410cfd84ccf7371e9c359a3756cde46f3cace686c5f52f14df98af
sqlfluff__sqlfluff-865@9e69af8,sqlfluff/sqlfluff,reviewbench/sqlfluff__sqlfluff-865,False,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-865,True,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-865,fallback,,sha256:a875a9699dd77085a9140755aa9dba57e5b4a88035d82c60050e14e697abc408,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-865:latest,ghcr.io/c-crab-benchmark/sqlfluff__sqlfluff-865@sha256:a135fd1ad192aca64b26fcfef5cda7e9cbd979ad7f3051616c290f2464f3f810
sympy__sympy-11818@ab1bcd5,sympy/sympy,reviewbench/sympy__sympy-11818,False,ghcr.io/c-crab-benchmark/sympy__sympy-11818,True,ghcr.io/c-crab-benchmark/sympy__sympy-11818,fallback,,sha256:d8f9a08a5b98cbeb1c6a273974dd9ae2fe02666d977221df7156fdecd59e5951,ghcr.io/c-crab-benchmark/sympy__sympy-11818:latest,ghcr.io/c-crab-benchmark/sympy__sympy-11818@sha256:cbec8613e9deb04849e20edb6640305f9b4a6664e2bda9bfea937bed23745278
sympy__sympy-15346@99fe375,sympy/sympy,reviewbench/sympy__sympy-15346,False,ghcr.io/c-crab-benchmark/sympy__sympy-15346,True,ghcr.io/c-crab-benchmark/sympy__sympy-15346,fallback,,sha256:58b3c5e265ebd888de74444243518165684e9bae1c1535f47e4e7fce5de365f3,ghcr.io/c-crab-benchmark/sympy__sympy-15346:latest,ghcr.io/c-crab-benchmark/sympy__sympy-15346@sha256:e18f2c5fec4be9a1fd724ea843a25b46545e72be99dad94059a238c6ed672e96
sympy__sympy-16133@82bdbae,sympy/sympy,reviewbench/sympy__sympy-16133,True,ghcr.io/c-crab-benchmark/sympy__sympy-16133,False,reviewbench/sympy__sympy-16133,primary,,sha256:d5e34a428bfaf6680088f06fb6932d99e9a0ba6f195f8ad493b65f008d240cc9,reviewbench/sympy__sympy-16133:latest,
sympy__sympy-18410@189871b,sympy/sympy,reviewbench/sympy__sympy-18410,True,ghcr.io/c-crab-benchmark/sympy__sympy-18410,False,reviewbench/sympy__sympy-18410,primary,,sha256:ebfaef3f11c12972f599ee83614603fc3007171c19342a1bf69aabd14cf9575b,reviewbench/sympy__sympy-18410:latest,
sympy__sympy-18591@5505065,sympy/sympy,reviewbench/sympy__sympy-18591,True,ghcr.io/c-crab-benchmark/sympy__sympy-18591,True,reviewbench/sympy__sympy-18591,primary,,sha256:807548f656a501fea744d05a7301cb1858e51a2f775d82fa9089fa345e292026,reviewbench/sympy__sympy-18591:latest;ghcr.io/c-crab-benchmark/sympy__sympy-18591:latest,
sympy__sympy-18605@a356458,sympy/sympy,reviewbench/sympy__sympy-18605,False,ghcr.io/c-crab-benchmark/sympy__sympy-18605,True,ghcr.io/c-crab-benchmark/sympy__sympy-18605,fallback,,sha256:67e2326e1d662e04265478f7050529cd868218df4641b2f07f67e1ca2aa8e906,ghcr.io/c-crab-benchmark/sympy__sympy-18605:latest,ghcr.io/c-crab-benchmark/sympy__sympy-18605@sha256:c0fcc11629b2e820254a6219638753eda739ca03e27e97c8d10379b42d6757e6
sympy__sympy-18630@9ca7e3a,sympy/sympy,reviewbench/sympy__sympy-18630,False,ghcr.io/c-crab-benchmark/sympy__sympy-18630,True,ghcr.io/c-crab-benchmark/sympy__sympy-18630,fallback,,sha256:1edd92febf832ebe8eef00f221cb102f4d46a9689840ef7db82fb57b64a27640,ghcr.io/c-crab-benchmark/sympy__sympy-18630:latest,ghcr.io/c-crab-benchmark/sympy__sympy-18630@sha256:c34de270e03f96601d6f494f11ecdcf7f01187b1b2f933e75f24747b1d250e73
sympy__sympy-19254@8adfdbe,sympy/sympy,reviewbench/sympy__sympy-19254,False,ghcr.io/c-crab-benchmark/sympy__sympy-19254,True,ghcr.io/c-crab-benchmark/sympy__sympy-19254,fallback,,sha256:fd7b210e520a359c2cb23473777477b06e900df66ce0ee5882ce779712d8c287,ghcr.io/c-crab-benchmark/sympy__sympy-19254:latest,ghcr.io/c-crab-benchmark/sympy__sympy-19254@sha256:96b4ec434f06da83809c724c21a9f0da7ab9db7a629b38bd62734bef78ce7f7a
sympy__sympy-19406@f6e5af5,sympy/sympy,reviewbench/sympy__sympy-19406,True,ghcr.io/c-crab-benchmark/sympy__sympy-19406,False,reviewbench/sympy__sympy-19406,primary,,sha256:fa5fedacea756f8666dc4ae3c0e516b2b67b0f1bc3dff3ddefb98fd6c8f08b65,reviewbench/sympy__sympy-19406:latest,
sympy__sympy-19913@d466e06,sympy/sympy,reviewbench/sympy__sympy-19913,False,ghcr.io/c-crab-benchmark/sympy__sympy-19913,True,ghcr.io/c-crab-benchmark/sympy__sympy-19913,fallback,,sha256:a8bba53596d153709a6882409ef2d8c3bdf62de75b34e7df3c405e612db5d5f0,ghcr.io/c-crab-benchmark/sympy__sympy-19913:latest,ghcr.io/c-crab-benchmark/sympy__sympy-19913@sha256:82381738526a5ef7c14b5cf80b7fbd3890d1fab4430d56871d255199ef2d12df
sympy__sympy-21459@382ea94,sympy/sympy,reviewbench/sympy__sympy-21459,True,ghcr.io/c-crab-benchmark/sympy__sympy-21459,True,reviewbench/sympy__sympy-21459,primary,,sha256:959267f69bc60c17555d3d1e5d4b64998f2747a4c73e5b31baf6aa396954e855,reviewbench/sympy__sympy-21459:latest;ghcr.io/c-crab-benchmark/sympy__sympy-21459:latest,
sympy__sympy-21883@418efae,sympy/sympy,reviewbench/sympy__sympy-21883,True,ghcr.io/c-crab-benchmark/sympy__sympy-21883,False,reviewbench/sympy__sympy-21883,primary,,sha256:5fefa6b04b140bde68c37a9a1e5d3458e6a20228fb476c0a78b71f555d3da04b,reviewbench/sympy__sympy-21883:latest,
sympy__sympy-22369@6eb7e6a,sympy/sympy,reviewbench/sympy__sympy-22369,False,ghcr.io/c-crab-benchmark/sympy__sympy-22369,True,ghcr.io/c-crab-benchmark/sympy__sympy-22369,fallback,,sha256:921ed3806744eb86cdf37740623fda510b67dc97ce3e50578b63b0985e65fb1d,ghcr.io/c-crab-benchmark/sympy__sympy-22369:latest,ghcr.io/c-crab-benchmark/sympy__sympy-22369@sha256:d06591166ef94c04f50a83a2f25f903910de9e63f9d57a0fb012f8a894b17869
sympy__sympy-22426@05cec82,sympy/sympy,reviewbench/sympy__sympy-22426,False,ghcr.io/c-crab-benchmark/sympy__sympy-22426,True,ghcr.io/c-crab-benchmark/sympy__sympy-22426,fallback,,sha256:25e4c44c27eca7ee3e73bcafb4b71a5880791382fa5d2c3a88cf7c32179a79be,ghcr.io/c-crab-benchmark/sympy__sympy-22426:latest,ghcr.io/c-crab-benchmark/sympy__sympy-22426@sha256:2213e10a44a7c4aaf9d44a498fd9d3a12ade66376e789292b2eb79c838adc311
sympy__sympy-24666@7d194c7,sympy/sympy,reviewbench/sympy__sympy-24666,False,ghcr.io/c-crab-benchmark/sympy__sympy-24666,True,ghcr.io/c-crab-benchmark/sympy__sympy-24666,fallback,,sha256:a941900a68d69eeec03f7e71a17e8f0364fa4bbc5d7597d58a94130439e1c8e1,ghcr.io/c-crab-benchmark/sympy__sympy-24666:latest,ghcr.io/c-crab-benchmark/sympy__sympy-24666@sha256:76a2f5c95ebbf18cc5c3d635701918b20e67acbfe71920b8b6fde74f2175803a
sympy__sympy-26515@2c01ca9,sympy/sympy,reviewbench/sympy__sympy-26515,False,ghcr.io/c-crab-benchmark/sympy__sympy-26515,True,ghcr.io/c-crab-benchmark/sympy__sympy-26515,fallback,,sha256:ab1ad887741760a97790f7376051961be130e2467300be8239399d0917f023cd,ghcr.io/c-crab-benchmark/sympy__sympy-26515:latest,ghcr.io/c-crab-benchmark/sympy__sympy-26515@sha256:af725c6c31678d89fd219a7b6803037deaa405ce66b0ca396d98c20dacfacca1
sympy__sympy-27352@b3187d6,sympy/sympy,reviewbench/sympy__sympy-27352,False,ghcr.io/c-crab-benchmark/sympy__sympy-27352,True,ghcr.io/c-crab-benchmark/sympy__sympy-27352,fallback,,sha256:86ea9bc909f3998c0f5992f847464a75601bde37656970b2f10a0e75395087c0,ghcr.io/c-crab-benchmark/sympy__sympy-27352:latest,ghcr.io/c-crab-benchmark/sympy__sympy-27352@sha256:2fec77e6e73af1229de0d07f6d354a25037b69a563e53c9355197050da77e002
tobymao__sqlglot-1123@23610af,tobymao/sqlglot,reviewbench/tobymao__sqlglot-1123,True,ghcr.io/c-crab-benchmark/tobymao__sqlglot-1123,False,reviewbench/tobymao__sqlglot-1123,primary,,sha256:594f441d600493aea24763a9a9659be4fdd835272d7ce11fe297e3250e280783,reviewbench/tobymao__sqlglot-1123:latest,
tobymao__sqlglot-1729@8be14c1,tobymao/sqlglot,reviewbench/tobymao__sqlglot-1729,True,ghcr.io/c-crab-benchmark/tobymao__sqlglot-1729,True,reviewbench/tobymao__sqlglot-1729,primary,,sha256:6115559525a282d67fbeb5185cabca4a89976b064fd981397c0dee91f3d349fb,reviewbench/tobymao__sqlglot-1729:latest;ghcr.io/c-crab-benchmark/tobymao__sqlglot-1729:latest,
tobymao__sqlglot-2096@1794bf3,tobymao/sqlglot,reviewbench/tobymao__sqlglot-2096,False,ghcr.io/c-crab-benchmark/tobymao__sqlglot-2096,True,ghcr.io/c-crab-benchmark/tobymao__sqlglot-2096,fallback,,sha256:58309a0f72c2f95e6daf9cced63126da86f0290684491ea949b8c9882b8ce944,ghcr.io/c-crab-benchmark/tobymao__sqlglot-2096:latest,ghcr.io/c-crab-benchmark/tobymao__sqlglot-2096@sha256:d819883f19a5bec62647af6ba7457e6b0961d92095a42695199b9e85b3312cf3
tobymao__sqlglot-5284@3f57fcd,tobymao/sqlglot,reviewbench/tobymao__sqlglot-5284,False,ghcr.io/c-crab-benchmark/tobymao__sqlglot-5284,True,ghcr.io/c-crab-benchmark/tobymao__sqlglot-5284,fallback,,sha256:f9a4796bf71840008d6d4e807210c3d70178fdc4474d75456d330d35d9048bd5,ghcr.io/c-crab-benchmark/tobymao__sqlglot-5284:latest,ghcr.io/c-crab-benchmark/tobymao__sqlglot-5284@sha256:56d0d03a6c2a75d2afd9f274a730f861fe65a99122f879a6d255d6fde89fb471
vega__altair-3426@b0d0e5c,vega/altair,reviewbench/vega__altair-3426,True,ghcr.io/c-crab-benchmark/vega__altair-3426,False,reviewbench/vega__altair-3426,primary,,sha256:fe66e957b9243c7c2334e3e2f1034950c4a7930d437374d5b5439eb1af01da5e,reviewbench/vega__altair-3426:latest,
voxel51__fiftyone-4236@2af48de,voxel51/fiftyone,reviewbench/voxel51__fiftyone-4236,False,ghcr.io/c-crab-benchmark/voxel51__fiftyone-4236,True,ghcr.io/c-crab-benchmark/voxel51__fiftyone-4236,fallback,,sha256:f4faccca8c57db94962360576d85b6477c8d8461be287a82402662f006cdafb6,ghcr.io/c-crab-benchmark/voxel51__fiftyone-4236:latest,ghcr.io/c-crab-benchmark/voxel51__fiftyone-4236@sha256:7b703f1f5f5a496cd26654a56a3d42bba82dc8ba6da5044ebb72c02b9a898e2f
xorbitsai__inference-1168@f3ada96,xorbitsai/inference,reviewbench/xorbitsai__inference-1168,False,ghcr.io/c-crab-benchmark/xorbitsai__inference-1168,True,ghcr.io/c-crab-benchmark/xorbitsai__inference-1168,fallback,,sha256:f3f76124bfd6232c359ea5aa4f70818a9aa0a4dec09288c1f75e4cf9bd924384,ghcr.io/c-crab-benchmark/xorbitsai__inference-1168:latest,ghcr.io/c-crab-benchmark/xorbitsai__inference-1168@sha256:cd4a7ff2e8d291fbbc2bc9a041096499bec1a68465f390fc47f5f3fc2f4f08e9
xorbitsai__inference-2079@5ae18b2,xorbitsai/inference,reviewbench/xorbitsai__inference-2079,False,ghcr.io/c-crab-benchmark/xorbitsai__inference-2079,True,ghcr.io/c-crab-benchmark/xorbitsai__inference-2079,fallback,,sha256:2135de3e04cb918dfa3e080918fefa17d482f9532818b87eb78c68b651dde5b1,ghcr.io/c-crab-benchmark/xorbitsai__inference-2079:latest,ghcr.io/c-crab-benchmark/xorbitsai__inference-2079@sha256:02fc531173f33b717fadd469c23abee148eb7f232da840343dd38f4de564c5b9
ansible__ansible-77944@0f6d2a8,ansible/ansible,reviewbench/ansible__ansible-77944,True,ghcr.io/c-crab-benchmark/ansible__ansible-77944,False,reviewbench/ansible__ansible-77944,primary,,sha256:414e21258810a4e2a009783dfd8cf5989baea2113adddb0dc6eb775bb31ad973,reviewbench/ansible__ansible-77944:latest,
PostHog__posthog-4868@1372f68,PostHog/posthog,reviewbench/posthog__posthog-4868,False,ghcr.io/c-crab-benchmark/posthog__posthog-4868,True,ghcr.io/c-crab-benchmark/posthog__posthog-4868,fallback,,sha256:39019aea91c75f2b950708bff86f764fca9340503b2e5cb90a1cd1559b9b90a4,ghcr.io/c-crab-benchmark/posthog__posthog-4868:latest,ghcr.io/c-crab-benchmark/posthog__posthog-4868@sha256:156092d2ab7aab27e93d095a1a22a00b2326e752c1a761524b32c3db85902051
netbox-community__netbox-13563@4da93f4,netbox-community/netbox,reviewbench/netbox-community__netbox-13563,True,ghcr.io/c-crab-benchmark/netbox-community__netbox-13563,False,reviewbench/netbox-community__netbox-13563,primary,,sha256:7395869d2459a6a3e8c8f9ff0e722f7794126f5cf9af4fd454f7acca212ca515,reviewbench/netbox-community__netbox-13563:latest,
saleor__saleor-5085@f8ed729,saleor/saleor,reviewbench/saleor__saleor-5085,False,ghcr.io/c-crab-benchmark/saleor__saleor-5085,True,ghcr.io/c-crab-benchmark/saleor__saleor-5085,fallback,,sha256:6cc699518cf4b5570c0593cdfd284966303ce0d01bda5a4fd867cde201fb5090,ghcr.io/c-crab-benchmark/saleor__saleor-5085:latest,ghcr.io/c-crab-benchmark/saleor__saleor-5085@sha256:fe75141559d26e434762879be8654a8606731b4feca792d47e273c0d3e13ec85
RasaHQ__rasa-5818@693ab41,RasaHQ/rasa,reviewbench/rasahq__rasa-5818,True,ghcr.io/c-crab-benchmark/rasahq__rasa-5818,False,reviewbench/rasahq__rasa-5818,primary,,sha256:c639d4d5ffd0824e4845a3fff7381dae5dacbff3a8ac3094c2823231e3ec4d9f,reviewbench/rasahq__rasa-5818:latest,
python__cpython-30745@6ab18ef,python/cpython,reviewbench/python__cpython-30745,True,ghcr.io/c-crab-benchmark/python__cpython-30745,False,reviewbench/python__cpython-30745,primary,,sha256:7e9c329ab9a0b53f05bba3662683097ea025e032da4dbb050888aa2fb2600687,reviewbench/python__cpython-30745:latest,
zulip__zulip-22583@37ae377,zulip/zulip,reviewbench/zulip__zulip-22583,False,ghcr.io/c-crab-benchmark/zulip__zulip-22583,True,ghcr.io/c-crab-benchmark/zulip__zulip-22583,fallback,,sha256:d10319ae8612c808cd9933d6fd236d1095c33b29809dc89828ee7b78bad20bb2,ghcr.io/c-crab-benchmark/zulip__zulip-22583:latest,ghcr.io/c-crab-benchmark/zulip__zulip-22583@sha256:abb939467200ab0a66aed930cf522ec5b10689aa4ed057f56714d3fb2b1bd18a
saleor__saleor-5254@efbebcc,saleor/saleor,reviewbench/saleor__saleor-5254,True,ghcr.io/c-crab-benchmark/saleor__saleor-5254,False,reviewbench/saleor__saleor-5254,primary,,sha256:022e4f3e097b6850730dde9a77d93927ec403ca62c46c071303c8039ad039cdd,reviewbench/saleor__saleor-5254:latest,
PostHog__posthog-10293@7041fd3,PostHog/posthog,reviewbench/posthog__posthog-10293,False,ghcr.io/c-crab-benchmark/posthog__posthog-10293,True,ghcr.io/c-crab-benchmark/posthog__posthog-10293,fallback,,sha256:9232cc28e2157f30ac917218a3093f552977e16a583330f6b3ff47d1523780e4,ghcr.io/c-crab-benchmark/posthog__posthog-10293:latest,ghcr.io/c-crab-benchmark/posthog__posthog-10293@sha256:288bccd28ae01178bea36cf66bda1e0964afc94da2e6887e932c490a315621ec
freqtrade__freqtrade-8083@592eebe,freqtrade/freqtrade,reviewbench/freqtrade__freqtrade-8083,True,ghcr.io/c-crab-benchmark/freqtrade__freqtrade-8083,False,reviewbench/freqtrade__freqtrade-8083,primary,,sha256:92a4dad30fba3b6a046f37cf2685c61150d782064cc00c7f52e0367fdb36cb5c,reviewbench/freqtrade__freqtrade-8083:latest,
ManimCommunity__manim-509@1cbc24f,ManimCommunity/manim,reviewbench/manimcommunity__manim-509,False,ghcr.io/c-crab-benchmark/manimcommunity__manim-509,True,ghcr.io/c-crab-benchmark/manimcommunity__manim-509,fallback,,sha256:94766e3d01a9c8494c762194ea10c9ca93d26b31bc64b3a1b3056c17bba04a59,ghcr.io/c-crab-benchmark/manimcommunity__manim-509:latest,ghcr.io/c-crab-benchmark/manimcommunity__manim-509@sha256:39f697d48a0ccb0dea8cb1a87bb1a01040e217288d12d6d8668e530b597c0c83
OpenMined__PySyft-4522@776c2e8,OpenMined/PySyft,reviewbench/openmined__pysyft-4522,False,ghcr.io/c-crab-benchmark/openmined__pysyft-4522,True,ghcr.io/c-crab-benchmark/openmined__pysyft-4522,fallback,,sha256:d1db045d5504892a57e3892891df03f0272173f514458db7c71d3d66ea1ab11a,ghcr.io/c-crab-benchmark/openmined__pysyft-4522:latest,ghcr.io/c-crab-benchmark/openmined__pysyft-4522@sha256:f5f976176cc52b2ff4e3e6f028a23b06aea1d4bb35d09ae284b246060f2aed94
netbox-community__netbox-17716@8a8c328,netbox-community/netbox,reviewbench/netbox-community__netbox-17716,True,ghcr.io/c-crab-benchmark/netbox-community__netbox-17716,False,reviewbench/netbox-community__netbox-17716,primary,,sha256:0aa8c8b5d8e0b50f45c314f43080dfb4c3603d1e414fdc6f83b6d83447dbed5a,reviewbench/netbox-community__netbox-17716:latest,
ManimCommunity__manim-1140@ed7dc3d,ManimCommunity/manim,reviewbench/manimcommunity__manim-1140,False,ghcr.io/c-crab-benchmark/manimcommunity__manim-1140,True,ghcr.io/c-crab-benchmark/manimcommunity__manim-1140,fallback,,sha256:f941becdd19002ea2a8d2edcbc9974121b9005e9cd6d6d34c4b0e2cc9a4596ec,ghcr.io/c-crab-benchmark/manimcommunity__manim-1140:latest,ghcr.io/c-crab-benchmark/manimcommunity__manim-1140@sha256:d9905bd50998b1bf25f3136cb6fa049ecc951736ac1ae9f56137634384fbd779
cupy__cupy-2872@158ac6a,cupy/cupy,reviewbench/cupy__cupy-2872,True,ghcr.io/c-crab-benchmark/cupy__cupy-2872,False,reviewbench/cupy__cupy-2872,primary,,sha256:401f8431b3c333c3e146093bf22caad72b743bdd60a367c7d4f6957d747a1b27,reviewbench/cupy__cupy-2872:latest,
